timestamp,episode,reward,avg10,avg100,total_steps,learning_rate,num_envs,alpha,actor_param_norm,critic1_param_norm,critic2_param_norm,log_dir
2025-12-29T11:14:43,1,-123.2314785271883,-123.2314785271883,-123.2314785271883,1792,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,2,-126.36558990180492,-124.79853421449661,-124.79853421449661,1888,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,3,-125.47192476689816,-125.0229977319638,-125.0229977319638,1888,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,4,-114.1376388259232,-122.30165800545365,-122.30165800545365,1920,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,5,-115.20133469253778,-120.88159334287047,-120.88159334287047,2080,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,6,-118.97691383957863,-120.5641467589885,-120.5641467589885,2176,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,7,-137.0828147828579,-122.92395647668413,-122.92395647668413,2240,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,8,-128.54660487174988,-123.62678752606735,-123.62678752606735,2240,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,9,-119.14598314650357,-123.12892037278249,-123.12892037278249,2368,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,10,-114.50182004645467,-122.2662103401497,-122.2662103401497,2464,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,11,-125.99588675796986,-122.54265116322786,-122.60527183267881,2528,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,12,-145.1013498902321,-124.41622716207057,-124.47994500414158,2528,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,13,-112.93046393245459,-123.16208107862622,-123.59152338324257,2528,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,14,-119.87663513049483,-123.73598070908338,-123.32617422233203,2592,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,15,-117.73339166864753,-123.98918640669436,-122.95332205208639,2592,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,16,-104.04062932543457,-122.49555795527995,-121.77127875667065,2688,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,17,-123.97282379120588,-121.18455885611475,-121.90078140576097,2752,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,18,-120.28552025556564,-120.35845039449632,-121.81104467519455,2752,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,19,-121.59007884375751,-120.60285996422172,-121.7994148945926,2784,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,20,-115.36879084445536,-120.68955704402178,-121.47788369208574,2784,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:43,21,-117.5955288335681,-119.8495212515816,-121.29300965120395,2784,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:44,22,-149.7458951920271,-120.31397578176112,-122.58632263033228,3072,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
2025-12-29T11:14:44,23,-108.2675587311387,-119.84768526162952,-121.96376767819342,3232,3e-05,32,1.0,23.33764386549592,21.370019502937794,21.438161358237267,seed42_lr3e-05_ent-1.0_upd1_tau0.005_bs1024_buf1000000_env32_obs0d0.0_h256_t1767006881
