timestamp,episode,reward,avg10,avg100,total_steps,learning_rate,num_envs,alpha,actor_param_norm,critic1_param_norm,critic2_param_norm,log_dir
2025-12-29T14:05:05,1,-127.38881152868271,-127.38881152868271,-127.38881152868271,2688,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,2,-131.44807639718056,-129.41844396293163,-129.41844396293163,3008,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,3,-137.73742681741714,-132.19143824776015,-132.19143824776015,3264,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,4,-135.81078112125397,-133.0962739661336,-133.0962739661336,3328,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,5,-140.94623619318008,-134.6662664115429,-134.6662664115429,3456,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,6,-137.7044986486435,-135.17263845105967,-135.17263845105967,3456,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,7,-134.2988243252039,-135.0478078616517,-135.0478078616517,3520,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,8,-144.62734058499336,-136.2452494520694,-136.2452494520694,3584,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,9,-143.44554314017296,-137.0452820840809,-137.0452820840809,3584,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,10,-131.5710899680853,-136.49786287248133,-136.49786287248133,3648,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,11,-145.1127462387085,-138.27025634348394,-137.2810340875929,3712,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,12,-128.81725922226906,-138.00717462599277,-136.57571951548258,3712,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,13,-147.6954633295536,-139.0029782772064,-137.43108442425728,3904,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,14,-138.06227500736713,-139.22812766581774,-137.476169465908,4096,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,15,-139.51453314721584,-139.0849573612213,-137.61206037799516,4160,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,16,-140.18211741745472,-139.33271923810244,-137.7726889429614,4160,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,17,-149.31206780672073,-140.83404358625413,-138.45147593494724,4224,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,18,-130.819003675133,-139.4532098952681,-138.0274496982909,4224,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:05,19,-136.7963226661086,-138.78828784786165,-137.96265353870234,4352,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:06,20,-150.91296315193176,-140.72247516624628,-138.6101690193638,4480,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:06,21,-142.2951658666134,-140.44071712903678,-138.78564505970903,4480,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:06,22,-133.32383497059345,-140.89137470386922,-138.53738096474925,4544,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:06,23,-156.50688618421555,-141.77251698933543,-139.3186638003782,4544,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:06,24,-130.32760883122683,-140.99905037172138,-138.9440365099969,4864,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:06,25,-122.9362744949758,-139.34122450649738,-138.30372602939605,4864,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:06,26,-147.84815204888582,-140.10782796964048,-138.67081933783797,4928,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
2025-12-29T14:05:06,27,-139.49108935892582,-139.125730124861,-138.70119970898938,5056,0.0001,64,1.0,23.33764386549592,21.370019502937794,21.438161358237267,run_obstacles_d0.7_20251229_140503
